id_registro,fecha,turno,linea_produccion,fase,unidades_producidas,unidades_defectuosas,tiempo_produccion_min,tiempo_parada_min,hubo_parada,motivo_parada,operario_id
41524,2024-08-04,tarde,A,corte,344,9,485,0,no,,OP048
11628,18.11.2024,mañana,AA,corte,392,9,447,0,No,,OP031
63296,2024-06-08,tarde,C,expedicion,572,12,256,0,No,,Op051
27394,2024-06-20,mañana,A,mecanizado,209,14,361,0,No,,OP007
41334,2024-06-20,tarde,A,corte,443,16,430,0,n,,OP071
21892,07-01-2023,tarde,A,cortte,,5,367,0,0,,OP058
41934,2023-07-10,tarde,B,mecanizado,259,7,416,0,NO,,OP009
70199,20230105,mañana,,expedicion,445,9,237,0,n,, OP054
86501,2024-01-16,mañaña,a,control_calidad,467,46,320,0,0,, OP029
30677,16-08-2024,  noch,B,tratamiento_termico,317,13,351,24,Sí,fallo maquina,OP013
28169,2023-06-22,  tarde,B,control calidad,236,9,405,0,no,,OP010
63131,2024-08-18,noche,C,Corte,340,10,515,43,S,fallo_maquina,OP079
58551,2024-09-01,tarde,c,corte,451,15,480,0,no,,OP054
93021,2024-08-24,mañana,A,mecanizado,290,18,430,50,Yes,fallo_maquina,OP036
92840,2023-10-13,mañana,,Expedicion,420,13,226,0,no,,OP010
53634,20.09.2024,noche,A,expedicion,,9,248,0,0,,OP066
48874,01-01-2023,tarde,,tratamiento_termico,408,20,305,0,NO,,OP003
45361,2023-12-05,mañana,A,corte,340,17,370,0,NO,,OP067
90281,2024-02-16,noche,A,control_calidad,441,29,337,0,No,,OP022
37151,2023-07-23,tarde,C,corte,496,10,442,7,SI,falta_material,OP002
20611,2024-11-17,tarde,A,control_calidad,493,38,279,0,0,,OP050
54000,23/08/2024,mañana,B,mecanizado,284,10,408,54,SI,fallo_maquina,OP040
17184,2023-07-25,noche,B,expedicion,434,7,301,0,n,,OP039
98428,2024-05-12,mañana,A,mecanizado,313,15,359,0,No,,OP038
16758,2024-10-22,tare,A,Corte,374,10,576,0,no,mantenimiento,OP043
57918,2024-09-03,noche,B,control_calidadd,254,10,404,2,si,fallo_maquina,OP065
15357,2024-08-17,tarde,B,mecanizado,286,11,415,0,No,,OP052
32972,2023-03-12,tarde,A,tratamiento_termico,306,14,410,0,NO,,OP073
18782,2023-05-31,maana,C,corte ,436,20,574,0,no,,op031
36832,2024-01-13,tarde,A,mecanizado,277,10,371,41,1,error_operario,OP0080
53899,2024/09/20,mañaña,A,expedicion,382,8,273,11,S,falta_material,OP052
24884,2023-07-21,  noche,,expedicion,445,11,256,0,NO,,OP076
86037,2024-03-29,mañana,línea A,mecanizado,307,13,389,0,n,,OP011
37498,2024-10-09,tarde, A,Mecanizado,325,21,423,0,NO,,OP074
39548,2023-09-09,mañana,C,tratamiento_termico,265,273,328,22,Yes,falta_material,OP026
45043,2024-12-15,  tarde,C,tratamiento_termico,356,362,317,0,0,,OP054
65434,2023-03-30,noche,b,corte,284,14,4356,32,SI,fallo_maquina,OP026
18305,16.03.2024,NOCHE,A,tratamiento_termico,265,11,383,0,0,,op049
69298,2024-05-14,noche,,mecaniado,305,19,362,28,S,,OP025
79033,2024-10-07,mañana,A,control calidad,384,26,503,0,NO,,OP047
71625,2024-10-02,manana,A,tratamiento_termico,351,12,392,0,no,,OP022
98907,03-02-2024,NOCHE,C,control_calidad,339,29,323,0,NO,,OP052
48307,2024-08-26,noche,C,expedicion,-12,6,264,0,No,falta_material,OP058
58253,2024-09-24,mañana,A,CORTE,394,16,398,0,No,,OP077
18601,2024-09-12,mañana,B,corte ,509,14,518,21,S,mantenimiento,OP015
70014,2023-01-11,mañana,A,tratamiento termico,-44,9,368,0,n,,OP028
61207,2023-10-06,Mañana,C,tratamiento termico,349,15,368,0,No,,OP035
47797,2024/02/01,tarde,B,mecanizado,310,12,415,0,NO,,Op021
20085,2024-09-27,Mañana,BC,expedicion,456,12,,0,NO,, OP034
46168,2023-11-25,mañana,B,corte,492,19,449,9,1,fallo_maquina,Op076
29392,2023-12-01,  mañana,A,control calidad,264,17,341,0,0,,OP015
36772,2023/01/09,noche,C,control_calidad,419,37,322,0,no,,OP080
92218,01.09.2024,noche,B,expedición,362,15,316,16,SI,fallo_maquina,OP26
25212,2023-10-25, mañana,C,mecanizado,342,14,420,0,No,,OP051
80966,2024-02-21,noch,B,mecanizado ,315,8,465,58,SI,Mantenimiento,OP014
72115,2023-08-20,noches,C,tratamiento_termico,279,9,429,14,yes,fallo maquina,OP029
68177,2023-01-22,mañana,C,mecanizado,241,10,346,0,no,,OP016
12815,2023-06-24,mañana,B,corte,334,13,502,0,No,,OP075
18250,2024-01-01,  tarde,c,control_calidad,492,34,349,0,NO,,OP020
18286,2023-01-23,NOCHE,C,control_calidad,571,55,272,0,no,,OP052
78107,2024-03-29,tarde,A,expedicion,537,6,258,0,no,,OP026
63961,26-07-2024,noche,C,expedicion,410,8,240,0,NO,,OP059
95951,2023/12/01,mañana,línea A,mecanizado,216,12,393,0,0,,OP007
52769,2023-10-08,  mañana,,mecanizdo,374,15,344,0,no,,OP020
97274,2024-04-16,noche,C,control_calidad,413,31,311,0,NO,,OP0036
81888,2023-05-16,noche,C,mecanizado,213,6,617,1,yes,fallo_maquina,
49856,2024-05-23,tarde,b,control_calidad ,463,40,220,0,no,,OP014
50172,18/10/2023,  noche,B,corte,-27,10,548,5,1,falta_material,OP047
44079,2023-07-13,tarde,B,mecanizado,263,20,416,95,sí,mantenimiento,OP016
58745,2024-12-24,mañana,B,mecanizado,325,331,396,0,n,,OP066
16202,2023-09-21,mañana,B,control_calidad,521,42,312,0,0,,OP055
47274,2024-07-05,noche,A,tratamiento_termico ,258,7,339,0,no,,OP053
31805,2023-10-23,mañaña,C,corte,390,12,499,12,Yes,falta_material, OP038
31075,2024-07-21,  Tarde,línea A,corte,393,14,496,0,NO,,OP063
47387,03-09-2024,mañana,B,control_calidad,484,40,340,0,No,,OP045
32984,2023/07/05,mañana,A,Corte,410,10,496,0,no,,OP078
97340,2024-07-28, mañana,A,control_calidad,480,35,331,0,no,,OP060
31135,2023-11-18,noche,,expedicion,433,6,270,0,n,,OP027
15393,2023-06-02,tarde,C,corte,471,7,463,0,0,,OP031
85304,30/08/2024,tarde,,mecanizado,278,16,364,0,no,,OP053
44132,2024/04/03,mañana,A,control calidad,398,20,486,0,NO,,OP006
36890,19-10-2023,  tarde,C,control_calidad,465,31,321,0,0,,OP051
14546,2023-11-07,tarde ,B,tratamiento_termico,272,9,384,0,No,,OP011
55068,2024-08-28,noche,A,control_calidadd,276,9,438,34,1,falta_material,
68776,2024-11-22,mañana,B,expedicion,522,12,234,0,0,,OP068
31311,2024-02-10,noche,C,tratamiento_termico,-21,0,387,21,0,,OP052
25923,2023-01-23,tarde,A,control_calidad,,8,308,0,n,,OP037
63026,04-03-2024,mañana,C,Expedicion,375,7,261,0,NO,error_operario,
29055,2023-05-12,tarde,B,tratamiento_termico,338,,370,17,1,error_operario,Op026
51971,29-01-2024,mañana,A,control_calidad,436,36,352,0,NO,,OP001
81584,02/03/2023,noche,C,control_calidad,467,40,283,0,0,,OP062
53421,2024-02-01,noches,C,tratamiento_termico,359,13,407,26,sí,error_operario,OP070
48739,2023-07-10,mañana,A,expedicion,495,12,239,0,NO,,Op016
47988,2024-07-04,mañana,B,control_calidad,0,10,387,0,No,,OP042
85199,2023-05-25,tarde ,A,mecanizado,294,12,431,0,no,,
84086,2023-02-23,noche,B,control_calidad,330,21,309,0,No,,OP006
67947,2023-08-12,mañana,B,control_calidadd,359,22,453,53,yes,falta_material,OP041
24721,16-06-2024,Tarde,A,mecanizado,317,11,331,111,SI,fallo_maquina,OP050
15253,2024-03-29,tarde,,expedicion,337,5,196,0,no,,OP059
82215,20230907,noche,A,mecanizado,192,194,447,0,No,,OP036
13250,2023-06-04,mañana, A,corte,429,11,7575,0,n,,OP029
38883,2023-01-25,mañana,B,expedicion,522,6,237,0,n,,OP 003
22121,2023/10/31,tarde ,C,control_calidad,482,37,311,11,1,error_operario,OP042
89711,2023/05/10,tarde,B,control_calidad,458,44,322,3,yes,falta_material,OP075
86471,20241005,mañana,C,mecanizado,286,14,429,0,no,,OP060
46428,27-05-2023,noche,A,Corte,330,11,5412,20,si,error operario,OP-048
20956,2024-09-05,noche,B,expedicion,299,4,203,,si,error_operario,OP040
68387,03-05-2024,mañana,C,mecaniado,352,,435,0,0,,OP019
21452,2023-02-24,tarde,B ,tratamiento_termico,313,12,405,0,no,,op050
61697,2023-09-06,noche,B,expedicion,383,5,266,0,no,,OP024
51649,31-05-2023,manana,B,mecanizado,286,17,400,0,No,,OP040
77050,2024-10-01,noche,,mecanizdo,277,19,361,0,NO,,OP057
97394,2023-10-23,maana,A,mecanizado,294,14,472,0,0,,OP045
29391,2024-01-05,noche,B,corte,259,4,549,70,Sí,falta_material,OP032
66051,2024-01-13,mañana,,control_calidad,461,35,280,0,no,,OP080
58867,2024-04-30,tarde,C,corte,490,12,422,13,Sí,,OP030
41334,2023-02-13,tarde ,A,tratamiento_termico,401,415,366,4,1,falta_material,OP031
68402,2023-11-27,tarde,B,mecanizado,375,,416,0,0,,OP034
21481,2024-04-26,noche,A,corte,324,5,524,0,no,error_operario,OP068
68224,2024-03-05,noche,A,tratamiento_termico,212,11,388,27,sí,mantenimiento,OP005
64474,13/02/2024,mañana,C,control_calidad,331,26,259,0,0,,OP040
47831,2024-02-28,tarde,B,tratamiento_termico,415,21,414,0,No,,OP019
65552,2023-12-01,manana,B,expedición,333,18,476,0,no,,OP026
64289,2024-05-06,mañana,B,tratamiento_termico,356,14,445,0,0,,OP035
86962,2024-12-09,noche,C,expedicion,427,9,327,0,no,,OP15
28827,2023-12-10,manana,C,corte,489,16,524,0,no,,OP054
72208,2023-08-04,tarde,A,corte,519,15,492,0,NO,,OP022
78852,2023-08-31,noche,A,tratamiento termico,388,28,511,0,NO,mantenimiento,OP075
18665,2023-05-24,maana,B,control_calidadd,284,11,321,2,sí,error_operario,OP062
87421,2024-05-27,noche,,mecanizado,226,12,506,52,S,error_operario,OP037
21593,2024-05-12,tarde,BC,expedicion,521,10,237,0,no,,
85199,2023-11-09,noch,B,expedicion,488,13,231,0,n,mantenimiento,Op006
64331,2023-06-11,noche,C,mecanizado,245,19,434,36,Sí,falta_material,OP065
70570,10-17-2024,noches,C,expedicion,430,8,255,0,n,,OP043
27947,2024-03-26,mañana,A,corte,423,16,470,0,n,,OP023
60039,2024-07-17,noche,A,corte,342,13,605,0,NO,,Op024
74302,20230621,manana,C,expedicion,469,16,203,0,No,,OP001
49582,2023-10-07,noch,B,corte,455,13,441,1,SI,mantenimiento,OP060 
49834,2024-01-08,mañana,c,control_calidad,451,37,318,0,NO,,OP043
70745,2023-12-28,noche,C,corte,334,8,541,0,0,,
10320,2024-10-23,mañana,A,tratamiento_termico,402,16,397,0,No,,OP005
49343,2023-04-01,noche,A,mecanizado,217,11,458,0,NO,,OP021
93435,20240406,tarde,B,tratamiento termico,329,12,463,46,1,fallo_maquina,OP048
95696,2023-04-01,noche,B,expedicion,371,5,256,8,yes,Mantenimiento,OP022
47707,2024-06-09,tarde ,C,control_calidad,449,34,337,0,no,,OP017
74472,2024-07-02,mañana,B,mecanizdo,307,12,434,0,no,,OP048
94513,2023-06-04,noch,A,control_calidad,-37,7,278,0,NO,falta_material,OP059
25644,2024-11-16, mañana,A,expedicion,363,12,207,15,1,mantenimienot, OP021
74625,2024-10-27,tarde,,corte,350,15,514,0,n,,OP057
18745,2024-10-13,noche,B,tratamiento_termico,281,15,412,9,yes,mantenimiento,op065
57416,2023-06-26,mañana,BC,corte,414,14,444,0,n,,OP009
84130,2023-12-16,noche,A,expedición,284,24,406,0,No,,OP037
43804,2023-09-28,tarde,A,tratamiento_termico,411,13,398,0,n,,OP036
72395,2023-07-14,tarde,a,mecaniado,339,353,381,0,n,,OP080
25674,2023-04-27,tarde,A,cortte,313,16,371,0,n,,op069
85400,2024-05-21,  noche,B,expedicion,439,6,247,10,NO,,OP016
17184,2024-11-29,tarde,B,tratamiento_termicoo,333,16,398,0,No,,OP 064
17669,2024-05-08,noche,B,corte,337,6,621,0,NO,,OP074
70429,2024-12-29,tarde,,corte,487,11,,0,No,,OP034
27759,2023-04-26,Mañana,A,Mecanizado ,358,21,434,73,yes,fallo_maquina,OP062 
16932,20240603,noche,A,expedicion,463,12,202,1,no,,OP002 
64986,2024-06-04,noch,A,corte,,9,428,0,0,,OP77
56659,2024-02-14,mañana,A,corte,443,9,424,33,1,fallo_maquina ,OP078
48228,2024-02-07,noch,AA,control_calidad,419,33,329,0,No,,OP044
20069,22.02.2023,noche,B,tratamiento_termico,318,16,411,0,NO,,OP070
92317,01.12.2024,mañana,,expedición,354,23,422,49,si,fallo_maquina,OP001
22387,22.01.2024,noche,B,corte,338,13,561,0,no,,OP015
31906,2024-07-24,noche,línea A,Corte,326,8,466,0,n,,OP045
51446,2023-06-19,tarde,B ,corte,359,14,458,0,No,,OP073
99780,11/03/2023,tarde,A,mecanizado,314,13,359,0,n,,OP044
45580,2023-10-08,noche,A,expedicion,377,8,209,0,0,,OP-013
57516,2023-05-31,noche,b,control_calidadd,-18,7,435,0,No,,OP023
86027,2024-09-21,mañana,A,tratamiento_termico,431,14,290,14,No,,OP054
28837,2024-09-02,tarde,B,mecanizado,263,7,419,28,sí,error_operario,OP48
20956,2023-06-13,tarde,C,control_calidad,423,42,289,0,n,,OP001
73556,2024-12-13,mañana,A,control_calidad,626,48,290,0,n,,OP065
31368,2024/12/14,mañana,c,cortte,309,15,375,0,NO,,OP031
30257,2024-05-24,mañana,A,expedicion,476,9,218,0,n,,OP016
34696,2024-10-18,tarde,b,control_calidad,412,31,303,0,no,,OP044
83224,20240406,mañana,,expedicion,496,6,228,0,no,,OP0052
78898,2023-04-26,mañana,C,mecanizado,303,14,473,0,0,,OP066
82235,06-09-2023,noche,A,control_calidad,0,5,288,0,NO,,op015
24937,2023-03-15,noche,c,expedicion,421,10,253,11,1,fallo_maquina ,OP031
20013,2023-02-23,manana,A,tratamiento_termico ,316,14,6698,0,No,,OP039
27200,2024-08-29,noche,B,control_calidad,519,42,321,0,No,,OP078
72851,2023-02-17,noche,C,expediccion,286,9,489,0,n,,OP080
57522,22/06/2024,tarde,A,corte,270,9,492,0,no,,OP069
67925,2023/12/06, mañana,B,expedicion,448,9,258,10,Yes,falta material,OP044
88335,2023-05-01,mañana,B,CORTE,383,16,454,27,si,fallo_maquina,OP034
54832,2023-06-01,noche,,control_calidad,494,25,359,0,no,,OP015
49935,2024-01-28,noche, A,corte,,2,575,29,SI,Error_operario, OP072
54000,2023-01-02,noches,A,corte,290,14,543,3,sí,fallo_maquina,OP076
28659,03/08/2024,Mañana,A,expedicion ,500,11,223,0,NO,,OP021
50295,08/02/2024,mañana,C,Mecanizado,302,14,482,0,0,,op021
27067,16.07.2024,mañana,A,tratamiento_termico,328,17,383,0,0,, OP020
65680,2023/09/20,mañana,,corte,414,17,418,0,no,,OP057
24643,2023-09-08,mañana,,control_calidadd,437,26,391,0,NO,,OP029
73472,20240717,mañaña,B,expedición,365,18,407,0,n,,OP074
15572,2024-10-12,mañana,C,tratamiento_termicoo,318,16,379,0,no,,OP017
14298,2024-02-08,mañana,C,corte,294,13,545,0,0,,OP076
77302,2023-12-10,tarde,B,mecanizado,246,14,441,0,n,,OP018
71483,11-03-2023,NOCHE,,control_calidad,399,37,389,0,No,,OP038
43162,2024-07-19,noche,c,expedicion,343,11,240,0,NO,,op042
49537,2023-08-15,tarde,b,mecaniado,342,17,362,0,0,,OP044
22648,2024-09-13,maana,A,tratamiento_termicoo,326,15,410,0,No,,OP024
88878,2023-05-01,noche,B,CORTE,272,276,610,0,NO,, OP070
36217,2023-12-04,noche,A,expedicion,422,4,267,0,no,,OP008 
56076,03-10-2024,mañana,C,mecanizado,334,24,466,120,Sí,error_operario,OP002
70014,2024-06-20,tarde,C,Mecanizado,305,12,500,0,NO,,OP076
46356,2023-07-04,tarde,C,control_calidad,616,47,309,0,n,,OP009
55591,2023-01-07,noche,C,corte,328,13,516,0,0,,OP066
75619,03-31-2023,  mañana,B,expedicion,390,13,211,0,No,,OP009
90341,24-04-2023,noche,B,mecanizado,230,237,442,3,si,falta_material,OP020
84741,2023-05-26,noche,A,CORTE,275,7,551,49,Sí,falta_material,OP054
85777,06-05-2023,mañana,A,control_calidadd,392,19,392,0,no,,OP049
79315,2023-04-19,mañana,B,Mecanizado,365,12,390,4,sí,fallo_maquina,OP066
35106,2024-04-05,mañana,A,mecanizado ,291,17,529,111,sí,falta_material,OP023
32514,2023/07/17,tarde ,B,corte,486,14,383,99,SI,error_operario, OP012
80402,2024-10-12,noche,B,mecanizado,286,12,420,0,no,,OP 002
22648,09-30-2023,tarde,B,expedicion,470,7,230,0,0,,OP052
38051,2024-12-28,mañana,b,mecanizado,246,13,388,0,0,,OP022
72221,2023-01-23,manana,B,CORTE,478,7,407,0,NO,,OP072
87251,2023-11-12,tarde ,C,expediccion,416,26,384,0,0,,OP076
98280,2023-07-03,tarde,C,tratamiento_termico,373,18,294,0,No,,
33704,2023-08-20,mañana,A,expedicion,402,8,193,0,0,,op062
59756,08/09/2023,tarde,A,expedicion,-38,3,210,0,0,,OP031
77403,19.09.2023,mañana,B ,Expedicion,410,6,233,0,no,,OP-001
24790,2024-10-02,tarde,A,mecanizado ,247,14,498,0,no,,OP041
51193,2024-01-07,NOCHE,B,tratamiento_termico,234,12,417,0,no,,OP025
24459,2024-07-07,mañana,A,mecanizado,359,17,418,188,yes,mantenimiento,OP034 
74987,2024-06-06,tarde,C,mecanizado ,167,10,500,95,yes,mantenimiento,OP045
47784,04-22-2023,noche,A,control_calidad,421,20,336,0,0,,OP033
15322,2023-09-25,noche,A,control_calidad,341,25,337,0,n,fallo_maquina,OP070
74711,2023-12-06,tarde,A,mecanizado,354,13,507,17,si,error_operario,OP003 
47173,02-21-2023,tarde,C,corte ,321,12,495,0,0,,OP079
50895,2023-05-04,  noche,,tratamiento termico,288,17,369,0,0,,OP049
68190,2023-02-09,  mañana,c,control_calidad,,4,301,0,NO,,OP016
63383,2024-05-18,noche,B,expedicion,304,11,205,0,0,,OP032 
66093,2023-11-03,NOCHE,AA,tratamiento_termico,345,14,442,110,sí,falta_material,OP 026
19123,03-30-2024,mañana,C,corte ,439,15,498,0,0,,OP071
72347,01-02-2024,mañana,,expedicion,-37,7,269,0,No,,OP062
58161,2024-12-02,  noches,B,control calidad,341,15,403,24,S,error_operario,op013
98363,2024-04-27,manana,A,tratamiento_termico,388,11,335,53,Sí,error_operario,OP015
23785,2023-03-21,noche,C,control_calidad,346,28,345,0,0,,Op078
78506,2023-04-11,noche,A,corte,291,7,453,0,No,,op055
21141,18/11/2023,tarde,línea A,corte,403,11,470,0,no,,OP023
61748,2024-05-06,tarde,C,control_calidad,400,36,348,0,no,,op072
87405,2024-07-23,noche,a,tratamiento_termico,240,4,439,0,no,,OP041
32114,2024-03-25,mañaña,B,expedicion,347,7,183,0,n,,OP020
36094,2023/02/01,tarde,,corte ,337,8,,0,no,,OP0026
87982,2023-05-18,Mañana,,Mecanizado,307,16,400,0,n,,OP069
62990,16-06-2023,tarde,C,tratamiento_termico,419,17,317,0,no,,OP058
65666,24/06/2023,tarde,A,Mecanizado,351,19,263,0,NO,,OP023
46505,2024-10-04,noche,C,Mecanizado,206,7,515,0,0,,OP019
86273,2023-06-26,Mañana,A,control_calidad,530,39,263,0,0,,OP053
94388,2024-03-13,mañana,C,cortte,403,11,414,0,NO,,OP020
56674,2023-10-20,noche,B ,expedicion,-9,2,269,6,si,error_operario,OP072
89058,04-19-2023,Tarde,A,tratamiento_termico ,248,13,347,0,no,,OP073
73508,2023-10-25,tarde,B,corte,372,14,420,1,sí,error_operario,OP065
29316,2024-11-08,tarde, A,tratamiento_termico ,402,22,383,0,NO,,OP 047
24160,2023-03-31,mañana,C,mecanizado,283,15,458,0,No,,OP038
74138,2024-08-29,mañana,B,tratamiento_termico,341,9,347,11,Sí,error_operario,OP021
92361,2023-06-11,  tarde,C,expedicion,426,,264,0,0,,Op029
13895,2023-01-18, mañana,A,mecaniado,274,21,288,0,n,,OP055
16927,2024-06-08,tarde,C,expediccion,397,19,330,0,NO,,OP052
75291,2023-09-01,noche,C,control_calidad,423,17,301,38,si,mantenimiento,OP047
33474,2024-10-03,tarde,C,corte,427,15,446,0,NO,,OP052
99024,2023-11-13,tarde ,C,control_calidad,408,41,389,0,n,,OP065
49682,2023-09-07,  noche,B,Corte,365,12,559,0,No,,OP004
22626,02.03.2024,noche,,corte,396,17,519,0,0,,OP-030
96649,2024-10-18,noche,A,corte,325,6,588,0,NO,,OP060
74512,2024-09-02,  tarde,C,tratamiento_termico,345,16,288,0,n,,OP049
36467,2023-05-06,noches,línea A,mecanizado,253,13,477,0,n,,op008
75260,2024-11-08,tarde,A,Mecanizado,422,21,495,1,1,mantenimiento,OP 042
44296,12.11.2024,tare,b,mecaniado,365,15,371,0,NO,,OP078
80848,2024-08-06,noches,B,expedicion,386,5,207,0,no,,OP034
14141,2024-03-10,mañana,C,tratamiento_termicoo,0,8,406,57,Sí,falta_material,OP046
25615,2023-08-16,maana,B,corte,492,10,457,0,0,,OP020
51229,12/05/2023,noche,B,mecanizado,304,19,457,0,NO,,OP021
68006,04.02.2024,tarde,,Expedicion,433,14,254,0,NO,,OP050
14306,2024-05-11,  tarde,C,expedicion,533,10,232,0,no,,OP077
96430,2023-06-01,noche,A,control_calidad,459,33,360,1,1,fallo_maquina,OP012
49720,2023-09-07, mañana,B,control_calidad,477,34,322,2,S,mantenimiento,OP050
31514,2023-06-25,mañana,A,tratamiento_termico,290,9,337,0,0,fallo_maquina,OP005
27627,2023-05-29,noche,C,mecanizado,253,15,386,0,0,falta_material,OP066 
60997,2024-09-01,noche,A,tratamiento_termicoo ,338,18,448,0,0,,OP055
24336,2023-08-09,mañana,A,mecanizado,349,17,482,0,n,,OP043
74297,2023-04-14,mañana,C,mecanizado,279,18,430,67,sí,,OP033
99833,17/07/2023,mañana,A,tratamiento_termico,391,,327,0,no,falta_material,OP079
71580,2024-03-22,tarde,A,tratamiento_termico,387,19,393,0,0,,OP066
30487,07/09/2024,tarde,C,expedicion,450,10,234,1,Yes,error_operario,OP051
61299,15/12/2024,noches,A,control_calidad,382,,339,15,sí,faltamaterial,OP009
87469,2024-09-02,mañana,A,expedicion,429,6,230,2,SI,falta_material,OP003
90863,2023-08-02,tare,C,tratamiento_termico,322,14,300,0,No,,OP056
47281,03/07/2024,Mañana,B,control_calidad,610,52,288,0,NO,,OP008
13689,2024-03-17,mañana,,mecanizado,302,16,410,0,n,,
26803,2024/10/20,noche,A,mecanizado,187,8,393,7,Yes,fallo_maquina,OP078
55727,2023-12-09,mañaña,,tratamiento_termico,334,11,340,0,n,fallo_maquina,OP057
86541,2024-03-03,noche,B,tratamiento_termico ,300,20,420,0,no,,OP012
29316,2024-06-07,maana,,expedicion,401,7,177,0,No,,OP046
22759,2024-01-20,  tarde ,C,mecaniado,333,23,386,0,No,,OP-022
56840,20230509,tarde,A,corte,385,9,414,0,No,,OP0078
17398,06/09/2023,tarde,A,expedicion,388,7,230,0,n,,OP71
42455,2024-07-24,mañana,B,control_calidad,436,32,252,0,0,,op031
50907,2024-03-25,tarde,B,corte,454,9,503,15,yes,falta material,OP050
18585,2024-12-18,noche,,control_calidad,-43,0,357,0,NO,,OP031
25003,2024-04-16,tarde,B,expediccion,357,24,476,0,0,,OP056
12583,02-11-2023,tarde,B,expedicion,473,11,249,0,No,,OP043
14899,2024-09-03,tarde,A,tratamiento_termico,357,12,389,0,NO,,OP057
65374,2024-07-21,manana,C,control_calidad ,520,31,289,0,No,,OP066
65203,2023-09-01,tarde,C,expedicion,361,6,280,0,NO,,OP 024
71564,2024-08-29,noche,,mecanizado,,3,421,31,yes,fallo_maquina,OP064
51486,2023-07-07,noch,C,tratamiento_termico,391,9,362,28,NO,,OP061
61157,2023-07-21,mañana,b,corte,395,7,450,0,NO,,OP023
22809,2023-07-19,mañana,A,control_calidad,511,40,352,0,NO,,OP019
23114,20230822,tarde ,A,tratamiento_termico,414,16,379,0,NO,mantenimiento,OP009
36988,29.11.2023,mañana,C,tratamiento_termico,422,18,370,0,n,,OP005
75898,01/04/2023,noch,,control_calidad,541,38,252,11,SI,mantenimiento,OP016
97475,29-03-2023,noche,A,control_calidad,381,35,341,0,0,,OP001
90586,2023-08-05,mañaña,C,tratamiento_termico,304,22,364,0,no,,OP028
67146,10.11.2024,noche,C,tratamiento_termico,356,14,353,31,1,mantenimiento,OP011
93288,2024-11-13,tarde,C,control_calidad,404,27,258,0,No,,OP059
19872,2024-10-15,tarde,B,tratamiento termico,325,15,449,0,NO,,Op045
80232,2023-05-04,  Mañana,C,control_calidad,499,45,335,0,No,,OP043
44754,2023-04-06,Mañana,A,Expedicion,436,11,235,0,n,falta_material,OP020
85172,08-09-2023,tarde,,expedicion,400,3,262,0,0,,OP001
39607,21.08.2023,noches,B,tratamiento_termico ,323,14,382,7,si,mantenimiento,OP002
22053,2023-08-06,mañana,B,CORTE,431,18,342,0,NO,,OP080
85784,2023-04-13,tarde,B,mecanizado,287,13,421,3,Sí,mantenimiento,OP066
54150,2023-09-07,mañana,B,CORTE,370,14,474,0,n,,OP078
84242,2023-03-13,mañana,b,control_calidad,452,40,261,0,0,,OP059
72294,2024-05-20,tarde,C,tratamiento_termico,309,15,425,0,No,,OP007
55523,2023-10-13,  mañana,C,mecanizado,210,10,384,0,NO,,OP011
