id_registro;fecha;turno;linea_produccion;fase;unidades_producidas;unidades_defectuosas;tiempo_produccion_min;tiempo_parada_min;hubo_parada;motivo_parada;operario_id;registro_con_errores
98294;29/01/2023;noche;C;corte;330;9;514;8;VERDADERO;mantenimiento;OP079;FALSO
61495;28/08/2024;noche;A;corte;381;18;542;0;FALSO;;OP043;FALSO
88005;08/03/2024;mañana;B;corte;459;14;505;0;FALSO;;OP055;FALSO
21807;12/01/2024;noche;C;corte;346;11;435;0;FALSO;;OP052;FALSO
47982;20/07/2024;tarde;B;control_calidad;306;14;434;0;FALSO;;OP052;FALSO
29400;25/01/2024;tarde;A;mecanizado;317;15;414;63;VERDADERO;error_operario;OP076;FALSO
20819;12/10/2024;tarde;A;expedicion;393;8;265;0;FALSO;;OP023;FALSO
16463;24/11/2024;mañana;A;expedicion;445;14;267;2;VERDADERO;error_operario;OP019;FALSO
44413;29/12/2024;tarde;A;expedicion;479;12;245;0;FALSO;;OP006;FALSO
75774;25/10/2024;noche;A;tratamiento_termico;307;11;451;0;FALSO;;OP067;FALSO
27088;24/09/2023;tarde;;expedicion;442;9;260;0;FALSO;;OP009;FALSO
73035;22/09/2024;mañana;B;mecanizado;392;19;334;0;FALSO;;OP063;FALSO
73944;12/03/2023;mañana;;tratamiento_termico;461;14;302;1;VERDADERO;fallo_maquina;OP052;FALSO
84885;08/07/2023;noche;A;expedicion;428;5;231;0;FALSO;;OP025;FALSO
78714;02/06/2024;noche;B;tratamiento_termico;309;9;440;0;FALSO;;OP043;FALSO
19390;14/12/2024;tarde;B;expedicion;436;14;187;0;FALSO;;OP020;FALSO
66369;13/04/2023;noche;A;corte;382;11;470;;VERDADERO;error_operario;OP079;FALSO
66369;13/04/2023;noche;A;corte;382;11;470;;VERDADERO;error_operario;OP079;FALSO
85499;21/01/2024;mañana;A;mecanizado;265;16;416;0;FALSO;;OP075;FALSO
85499;21/01/2024;mañana;A;mecanizado;265;16;416;0;FALSO;;OP075;FALSO
98047;22/03/2024;noche;C;expedicion;428;4;234;0;FALSO;;OP063;FALSO
57876;07/02/2023;mañana;B;mecanizado;307;23;429;0;FALSO;;OP062;FALSO
52039;29/05/2023;mañana;C;mecanizado;379;17;411;2;FALSO;;OP029;FALSO
95905;29/09/2023;tarde;C;expedicion;337;13;337;0;FALSO;;OP054;FALSO
55838;03/04/2023;mañana;A;control_calidad;441;45;311;0;FALSO;;OP059;FALSO
67732;28/12/2023;mañana;;tratamiento_termico;390;13;311;21;VERDADERO;falta_material;OP080;FALSO
40603;24/09/2024;tarde;B;corte;420;12;518;0;FALSO;;OP074;FALSO
58997;19/09/2023;noche;B;expedicion;339;4;195;0;FALSO;;OP027;FALSO
21247;02/11/2023;noche;A;expedicion;301;9;307;0;FALSO;;OP013;FALSO
47707;12/07/2024;mañana;B;tratamiento_termico;325;19;379;7;VERDADERO;falta_material;OP027;FALSO
47707;12/07/2024;mañana;B;tratamiento_termico;325;19;379;7;VERDADERO;falta_material;OP027;FALSO
49992;02/02/2024;noche;A;expedicion;282;13;438;13;FALSO;falta_material;OP054;FALSO
12981;20/07/2024;noche;B;expedicion;447;10;330;0;FALSO;;OP025;FALSO
80517;28/09/2024;tarde;C;corte;425;10;423;34;VERDADERO;error_operario;OP072;FALSO
81620;25/05/2023;noche;C;corte;404;;466;0;FALSO;;OP0033;FALSO
91663;28/12/2024;noche;C;tratamiento_termico;350;12;480;0;FALSO;;OP066;FALSO
28526;27/01/2024;mañana;C;tratamiento_termico;481;19;340;0;FALSO;;OP021;FALSO
97590;18/10/2023;mañana;A;expedicion;410;6;291;0;FALSO;;OP019;FALSO
32324;11/10/2024;noche;A;mecanizado;343;12;490;7;VERDADERO;falta_material;OP040;FALSO
90997;01/05/2023;noche;;expedicion;368;5;270;0;FALSO;;OP014;FALSO
11092;07/05/2023;mañana;B;corte;332;15;;0;FALSO;;OP079;FALSO
96520;09/06/2024;tarde;B;mecanizado;321;17;489;63;VERDADERO;falta_material;OP046;FALSO
24141;11/06/2023;tarde;C;control_calidad;547;44;361;0;FALSO;;OP073;FALSO
59899;03/05/2023;tarde;B;control_calidad;529;37;273;0;FALSO;;OP028;FALSO
23055;23/12/2024;tarde;B;expedicion;268;9;406;0;FALSO;;OP069;FALSO
23055;23/12/2024;tarde;B;expedicion;268;9;406;0;FALSO;;OP069;FALSO
73525;03/06/2024;tarde;B;tratamiento_termico;280;11;327;0;FALSO;;OP072;FALSO
79672;04/01/2023;noche;C;control_calidad;429;;348;28;VERDADERO;mantenimiento;OP061;FALSO
36066;22/10/2023;mañana;B;mecanizado;341;23;430;2;VERDADERO;fallo_maquina;OP007;FALSO
70029;10/06/2024;mañana;A;control_calidad;323;27;300;0;FALSO;;OP027;FALSO
12816;01/08/2024;noche;B;expedicion;343;7;292;28;FALSO;;OP008;FALSO
74216;01/08/2024;mañana;A;mecanizado;324;14;426;0;FALSO;;OP011;FALSO
30578;17/04/2023;noche;A;tratamiento_termico;297;10;387;0;FALSO;;OP079;FALSO
91950;25/10/2024;tarde;A;expedicion;461;10;222;0;FALSO;;OP022;FALSO
18127;06/09/2024;noche;A;corte;435;9;392;0;FALSO;;OP033;FALSO
60747;18/05/2023;tarde;C;tratamiento_termico;340;9;;0;FALSO;;OP068;FALSO
13862;04/11/2023;mañana;A;corte;487;15;385;0;FALSO;;OP014;FALSO
46725;03/06/2024;tarde;C;corte;380;9;487;0;FALSO;error_operario;OP026;FALSO
54798;15/03/2023;noche;A;control_calidad;397;32;;0;FALSO;;;FALSO
96105;10/07/2024;tarde;C;tratamiento_termico;;0;327;0;FALSO;;OP030;FALSO
60096;18/06/2024;mañana;C;corte;555;20;504;26;VERDADERO;error_operario;OP006;FALSO
98866;21/02/2024;tarde;A;tratamiento_termico;275;11;435;0;FALSO;;OP061;FALSO
64700;09/07/2024;tarde;A;control_calidad;415;41;320;0;FALSO;;OP019;FALSO
30021;13/07/2023;tarde;A;tratamiento_termico;479;16;355;0;FALSO;;OP002;FALSO
50944;13/11/2023;noche;A;mecanizado;281;12;549;0;FALSO;;OP007;FALSO
53160;27/03/2024;mañana;C;tratamiento_termico;378;18;377;27;FALSO;;OP042;FALSO
27271;13/11/2024;noche;C;control_calidad;;;451;59;VERDADERO;error_operario;OP057;FALSO
28163;05/02/2024;mañana;B;control_calidad;285;17;373;17;VERDADERO;falta_material;OP072;FALSO
28102;16/12/2024;tarde;A;expedicion;291;13;343;0;FALSO;;OP042;FALSO
78656;21/07/2024;mañana;A;corte;328;22;407;7;VERDADERO;fallo_maquina;OP001;FALSO
29025;13/12/2024;mañana;;expedicion;434;22;363;0;FALSO;;OP008;FALSO
84035;18/03/2023;mañana;C;control_calidad;466;37;330;0;FALSO;;OP021;FALSO
51614;03/09/2023;mañana;A;control_calidad;;3;291;0;FALSO;;OP046;FALSO
79856;07/12/2024;tarde;A;tratamiento_termico;446;;398;0;FALSO;;OP025;FALSO
25517;31/08/2023;noche;;tratamiento_termico;379;12;354;0;FALSO;;OP022;FALSO
29073;29/08/2023;mañana;B;control_calidad;589;52;330;14;FALSO;;OP030;FALSO
51771;24/05/2023;tarde;C;expedicion;570;12;258;0;FALSO;;OP020;FALSO
64269;09/08/2024;noche;C;expedicion;363;6;291;0;FALSO;;OP078;FALSO
49760;08/03/2024;mañana;C;expedicion;527;11;276;0;FALSO;;OP0041;FALSO
49760;08/03/2024;mañana;C;expedicion;527;11;276;0;FALSO;;OP0041;FALSO
93472;14/01/2024;mañana;C;control_calidad;494;50;342;0;FALSO;;OP007;FALSO
45887;24/07/2023;noche;C;tratamiento_termico;315;;319;0;FALSO;;OP019;FALSO
34215;29/09/2024;noche;C;corte;384;13;548;0;FALSO;;OP042;FALSO
89377;22/08/2024;noche;C;corte;;0;563;66;VERDADERO;fallo_maquina;;FALSO
40266;09/12/2023;mañana;C;mecanizado;;10;413;54;VERDADERO;falta_material;OP069;FALSO
40266;09/12/2023;mañana;C;mecanizado;;10;413;54;VERDADERO;falta_material;OP069;FALSO
57089;18/02/2023;noche;A;tratamiento_termico;292;15;339;1;VERDADERO;mantenimiento;OP042;FALSO
57089;18/02/2023;noche;A;tratamiento_termico;292;15;339;1;VERDADERO;mantenimiento;OP042;FALSO
72469;24/07/2023;tarde;;control_calidad;619;48;278;0;FALSO;;OP065;FALSO
95140;02/02/2023;tarde;C;corte;484;8;429;0;FALSO;;OP0011;FALSO
60785;26/03/2024;mañana;A;expedicion;355;5;190;0;FALSO;;OP076;FALSO
28024;23/04/2024;mañana;C;mecanizado;349;27;448;0;FALSO;;OP026;FALSO
39658;20/10/2023;mañana;C;tratamiento_termico;407;27;319;0;FALSO;;OP077;FALSO
45370;07/07/2024;tarde;B;mecanizado;305;15;314;0;FALSO;;OP059;FALSO
39170;28/05/2024;mañana;A;expedicion;371;17;388;0;FALSO;;OP009;FALSO
36585;04/02/2024;noche;C;mecanizado;252;13;453;23;VERDADERO;error_operario;OP075;FALSO
18668;27/11/2024;tarde;A;expedicion;406;11;228;0;FALSO;;OP025;FALSO
61853;14/10/2024;tarde;B;corte;471;15;412;4;VERDADERO;desconocido;OP040;FALSO
67577;25/03/2023;noche;C;control_calidad;519;46;271;0;FALSO;;;FALSO
66040;08/08/2024;tarde;A;tratamiento_termico;344;13;348;198;VERDADERO;falta_material;OP074;FALSO
47475;01/01/2024;tarde;B;mecanizado;356;15;479;17;VERDADERO;desconocido;;FALSO
59856;12/10/2023;mañana;A;tratamiento_termico;367;;380;39;VERDADERO;fallo_maquina;OP017;FALSO
61662;14/08/2023;tarde;A;tratamiento_termico;358;14;350;0;FALSO;;OP049;FALSO
84964;07/05/2023;mañana;A;mecanizado;343;18;354;10;VERDADERO;fallo_maquina;OP016;FALSO
78843;07/07/2024;noche;;tratamiento_termico;294;;415;0;FALSO;;OP007;FALSO
15047;18/08/2023;mañana;C;tratamiento_termico;435;17;367;0;FALSO;;OP032;FALSO
69193;08/11/2023;mañana;C;expedicion;396;7;258;0;FALSO;;OP014;FALSO
15559;21/03/2024;mañana;B;corte;446;12;509;0;FALSO;;OP053;FALSO
42207;31/01/2023;noche;C;control_calidad;498;46;323;0;FALSO;;OP017;FALSO
15144;06/04/2024;mañana;C;expedicion;492;11;231;42;VERDADERO;error_operario;OP015;FALSO
77649;20/05/2023;mañana;B;tratamiento_termico;;;329;0;FALSO;;OP008;FALSO
16461;17/12/2023;noche;A;tratamiento_termico;202;11;375;57;VERDADERO;error_operario;OP005;FALSO
67613;24/11/2024;tarde;A;expedicion;454;8;232;0;FALSO;;OP027;FALSO
49918;06/06/2024;mañana;C;corte;471;12;462;0;FALSO;;OP025;FALSO
65372;18/01/2023;tarde;B;corte;429;11;516;19;VERDADERO;falta_material;OP075;FALSO
17149;31/08/2023;noche;C;control_calidad;369;35;328;0;FALSO;;OP029;FALSO
94685;15/04/2023;noche;B;mecanizado;322;26;509;0;FALSO;;OP050;FALSO
75622;27/11/2024;mañana;C;corte;415;10;442;0;FALSO;;OP052;FALSO
86735;29/03/2024;tarde;A;mecanizado;355;14;501;10;VERDADERO;mantenimiento;OP051;FALSO
81618;02/03/2024;tarde;B;control_calidad;429;33;311;0;FALSO;;OP074;FALSO
64206;08/07/2023;noche;A;tratamiento_termico;290;17;298;0;FALSO;;OP068;FALSO
13265;07/10/2024;tarde;A;control_calidad;459;45;251;0;FALSO;;OP006;FALSO
87373;03/12/2023;mañana;C;expedicion;312;9;434;0;FALSO;;OP066;FALSO
36467;07/01/2023;mañana;;tratamiento_termico;296;17;384;0;FALSO;;OP017;FALSO
21820;28/09/2024;mañana;A;tratamiento_termico;331;17;365;0;FALSO;;OP006;FALSO
95010;13/11/2024;noche;A;tratamiento_termico;278;15;357;0;FALSO;;OP004;FALSO
26193;15/08/2024;tarde;A;corte;484;20;449;0;FALSO;;OP031;FALSO
68903;10/01/2023;mañana;C;tratamiento_termico;265;12;281;0;FALSO;;OP0040;FALSO
21181;30/03/2023;mañana;C;control_calidad;423;22;386;0;FALSO;;OP038;FALSO
60343;13/10/2024;noche;A;tratamiento_termico;309;9;355;0;FALSO;;OP003;FALSO
77065;26/09/2023;mañana;C;tratamiento_termico;515;26;407;0;FALSO;;OP065;FALSO
30958;26/05/2023;noche;C;tratamiento_termico;218;7;381;28;FALSO;;OP026;FALSO
59886;16/05/2023;tarde;C;expedicion;444;8;242;0;FALSO;mantenimiento;OP018;FALSO
84120;28/04/2023;noche;A;control_calidad;342;33;275;0;FALSO;;OP025;FALSO
29672;17/01/2023;tarde;C;corte;504;20;;0;FALSO;;OP066;FALSO
28953;05/12/2024;mañana;A;expedicion;430;14;;0;FALSO;;OP056;FALSO
16725;23/08/2024;tarde;C;corte;395;16;464;0;FALSO;;OP053;FALSO
50569;06/09/2023;mañana;A;control_calidad;428;35;266;0;FALSO;;OP006;FALSO
68491;12/05/2023;mañana;C;expedicion;563;15;226;0;FALSO;;OP010;FALSO
33684;13/06/2023;tarde;C;expedicion;378;12;257;0;FALSO;;OP062;FALSO
27245;25/02/2023;noche;A;expedicion;342;4;249;0;FALSO;;OP003;FALSO
10463;17/10/2023;noche;B;expedicion;326;4;269;0;FALSO;falta_material;OP030;FALSO
43175;27/08/2024;tarde;C;corte;335;11;423;23;FALSO;;OP029;FALSO
81237;04/11/2023;noche;C;corte;328;15;545;0;FALSO;;OP011;FALSO
89689;30/03/2024;noche;C;tratamiento_termico;264;12;303;0;FALSO;;OP037;FALSO
41179;10/04/2023;noche;C;expedicion;283;6;290;0;FALSO;;OP036;FALSO
96438;08/11/2024;noche;B;expedicion;295;11;425;0;FALSO;;OP036;FALSO
63759;15/12/2023;mañana;B;control_calidad;416;28;323;0;FALSO;;OP004;FALSO
88802;20/06/2023;noche;B;tratamiento_termico;252;6;446;0;FALSO;;OP045;FALSO
42075;07/05/2024;mañana;C;corte;426;8;436;40;VERDADERO;mantenimiento;OP036;FALSO
46452;07/07/2023;mañana;B;control_calidad;185;14;438;86;VERDADERO;error_operario;OP009;FALSO
83079;28/03/2024;mañana;A;expedicion;483;9;278;0;FALSO;;OP015;FALSO
29432;23/10/2024;noche;C;corte;265;4;555;0;FALSO;;OP060;FALSO
55746;24/02/2024;noche;B;mecanizado;290;14;458;0;FALSO;;OP027;FALSO
89073;15/11/2024;tarde;C;mecanizado;257;17;392;23;VERDADERO;error_operario;OP004;FALSO
21495;12/03/2024;tarde;A;mecanizado;247;11;401;92;VERDADERO;fallo_maquina;OP005;FALSO
64651;20/10/2024;noche;A;tratamiento_termico;317;22;432;4;VERDADERO;error_operario;OP046;FALSO
31146;17/12/2023;noche;C;corte;353;10;513;0;FALSO;;OP052;FALSO
90096;13/07/2024;noche;B;control_calidad;354;13;462;3;VERDADERO;error_operario;OP067;FALSO
83685;12/06/2024;noche;A;control_calidad;400;39;388;0;FALSO;;OP027;FALSO
83685;12/06/2024;noche;A;control_calidad;400;39;388;0;FALSO;;OP027;FALSO
52312;13/09/2023;noche;C;expedicion;469;10;249;0;FALSO;;OP015;FALSO
59668;22/07/2023;noche;C;expedicion;374;7;268;0;FALSO;;OP048;FALSO
18509;12/07/2024;noche;A;control_calidad;499;48;392;27;FALSO;;OP041;FALSO
27635;23/05/2024;mañana;B;control_calidad;557;46;338;0;FALSO;;OP061;FALSO
45968;28/08/2024;mañana;C;tratamiento_termico;341;22;344;0;FALSO;;OP066;FALSO
37400;14/05/2023;mañana;B;tratamiento_termico;367;;303;0;FALSO;falta_material;OP063;FALSO
25315;22/05/2023;tarde;B;mecanizado;258;7;509;69;VERDADERO;desconocido;OP028;FALSO
49625;06/09/2023;mañana;A;mecanizado;;10;416;112;VERDADERO;desconocido;OP070;FALSO
24326;06/12/2024;mañana;B;control_calidad;429;27;290;0;FALSO;error_operario;OP010;FALSO
21491;27/11/2024;noche;A;expedicion;370;9;285;0;FALSO;;OP031;FALSO
47642;11/10/2024;mañana;B;tratamiento_termico;352;18;390;0;FALSO;;OP013;FALSO
85385;15/12/2024;tarde;C;corte;399;9;466;0;FALSO;;OP007;FALSO
56380;17/03/2024;noche;B;expedicion;391;7;265;0;FALSO;;OP014;FALSO
90516;02/12/2023;mañana;A;corte;401;12;557;66;VERDADERO;error_operario;OP008;FALSO
78118;02/10/2024;noche;B;mecanizado;263;11;478;35;VERDADERO;mantenimiento;OP045;FALSO
33580;30/05/2024;tarde;C;control_calidad;478;39;298;20;FALSO;;OP037;FALSO
40503;06/09/2024;tarde;B;control_calidad;512;39;298;0;FALSO;;OP073;FALSO
35369;03/09/2023;noche;A;mecanizado;277;18;446;0;FALSO;;OP046;FALSO
25456;13/04/2023;tarde;A;corte;475;8;411;0;FALSO;;OP060;FALSO
37175;04/02/2023;mañana;B;tratamiento_termico;371;12;325;0;FALSO;;OP069;FALSO
64346;28/07/2024;mañana;B;corte;505;12;446;0;FALSO;;OP068;FALSO
53750;26/09/2023;noche;B;control_calidad;520;40;358;0;FALSO;;OP069;FALSO
93558;22/10/2024;mañana;B;control_calidad;266;14;471;0;FALSO;;OP080;FALSO
93967;06/02/2024;mañana;A;control_calidad;410;26;309;0;FALSO;;OP068;FALSO
18891;13/11/2024;tarde;A;expedicion;;2;248;0;FALSO;;OP077;FALSO
76412;05/11/2024;mañana;A;corte;482;15;456;0;FALSO;;OP057;FALSO
10803;18/08/2023;mañana;A;mecanizado;270;12;423;17;FALSO;;OP041;FALSO
53684;28/10/2023;tarde;B;mecanizado;331;18;402;9;FALSO;;OP029;FALSO
84569;27/05/2023;mañana;C;mecanizado;;;317;0;FALSO;;OP064;FALSO
13816;06/09/2024;noche;A;tratamiento_termico;276;12;388;0;FALSO;;OP075;FALSO
54294;24/02/2024;noche;C;mecanizado;330;18;463;0;FALSO;;OP044;FALSO
72797;20/07/2023;noche;C;control_calidad;432;40;301;0;FALSO;;OP0024;FALSO
14660;31/08/2024;mañana;B;tratamiento_termico;360;16;412;7;FALSO;;OP065;FALSO
73110;01/10/2023;mañana;C;tratamiento_termico;405;;346;0;FALSO;;OP059;FALSO
70374;03/04/2023;mañana;C;control_calidad;;;306;0;FALSO;;OP047;FALSO
70616;16/08/2024;mañana;B;control_calidad;289;22;261;0;FALSO;;OP039;FALSO
64257;05/11/2023;tarde;C;corte;385;20;400;91;VERDADERO;error_operario;OP031;FALSO
17342;04/07/2024;mañana;A;corte;434;16;433;0;FALSO;;OP076;FALSO
49235;30/07/2023;tarde;B;tratamiento_termico;400;16;429;0;FALSO;;OP056;FALSO
98892;13/02/2023;noche;C;control_calidad;440;30;340;0;FALSO;;OP072;FALSO
80239;19/05/2024;tarde;C;tratamiento_termico;270;14;337;0;FALSO;;OP005;FALSO
29569;10/04/2023;noche;A;expedicion;334;6;293;0;FALSO;;OP064;FALSO
14085;11/05/2023;tarde;A;control_calidad;481;46;282;0;FALSO;;OP022;FALSO
59183;06/01/2024;noche;B;corte;373;13;542;0;FALSO;;OP031;FALSO
31753;08/11/2024;noche;A;mecanizado;295;12;441;0;FALSO;;OP006;FALSO
31753;08/11/2024;noche;A;mecanizado;295;12;441;0;FALSO;;OP006;FALSO
61061;18/06/2023;mañana;A;expedicion;366;20;427;0;FALSO;;OP076;FALSO
50407;25/05/2024;tarde;B;corte;381;16;594;0;FALSO;;OP011;FALSO
51222;06/11/2024;mañana;A;expedicion;365;10;211;0;FALSO;;OP076;FALSO
45585;12/09/2024;mañana;B;corte;404;8;562;0;FALSO;;;FALSO
45585;12/09/2024;mañana;B;corte;404;8;562;0;FALSO;;;FALSO
75149;31/05/2023;mañana;A;mecanizado;383;18;344;0;FALSO;;OP029;FALSO
58704;20/03/2023;tarde;A;control_calidad;463;45;343;0;FALSO;;OP005;FALSO
49666;29/09/2024;noche;A;mecanizado;332;14;427;0;FALSO;;OP043;FALSO
59049;11/02/2024;noche;C;mecanizado;;;400;0;FALSO;;;FALSO
36489;28/07/2024;tarde;C;expedicion;432;4;236;0;FALSO;;;FALSO
68166;29/03/2024;noche;C;expedicion;376;6;315;0;FALSO;;;FALSO
73263;12/08/2024;tarde;A;control_calidad;554;55;295;0;FALSO;;OP038;FALSO
30195;31/05/2023;tarde;C;mecanizado;284;;;42;VERDADERO;mantenimiento;OP0002;FALSO
73369;06/11/2024;noche;C;control_calidad;281;13;563;128;VERDADERO;fallo_maquina;OP013;FALSO
78632;06/10/2023;mañana;B;corte;384;;553;0;FALSO;;OP080;FALSO
52904;17/10/2024;tarde;A;corte;370;10;463;0;FALSO;;OP020;FALSO
52904;17/10/2024;tarde;A;corte;370;10;463;0;FALSO;;OP020;FALSO
22878;20/11/2024;tarde;A;corte;386;15;477;11;VERDADERO;error_operario;OP042;FALSO
77652;08/05/2024;mañana;B;control_calidad;444;31;305;0;FALSO;;OP075;FALSO
14791;01/02/2023;mañana;A;expedicion;273;18;355;0;FALSO;;OP005;FALSO
78464;15/04/2023;noche;B;mecanizado;278;12;498;38;VERDADERO;falta_material;OP019;FALSO
87894;01/09/2023;mañana;B;expedicion;389;6;228;23;FALSO;;OP078;FALSO
16047;20/01/2024;noche;C;control_calidad;387;33;306;0;FALSO;;OP006;FALSO
50913;13/10/2024;tarde;A;control_calidad;588;48;252;0;FALSO;;OP025;FALSO
37504;19/04/2024;mañana;C;corte;349;10;410;0;FALSO;;OP044;FALSO
35237;12/05/2024;mañana;A;expedicion;383;6;239;0;FALSO;;OP056;FALSO
79766;30/12/2024;tarde;A;mecanizado;317;22;370;257;VERDADERO;mantenimiento;OP039;FALSO
67817;25/06/2024;mañana;A;tratamiento_termico;419;21;287;0;FALSO;;OP027;FALSO
45866;02/10/2024;mañana;B;expedicion;280;;;11;FALSO;;OP031;FALSO
91650;08/10/2023;noche;C;corte;351;8;497;0;FALSO;;OP023;FALSO
23418;08/11/2023;mañana;B;corte;356;14;459;0;FALSO;;OP075;FALSO
23418;08/11/2023;mañana;B;corte;356;14;459;0;FALSO;;OP075;FALSO
23418;08/11/2023;mañana;B;corte;356;14;459;0;FALSO;;OP075;FALSO
55916;02/03/2024;mañana;A;mecanizado;424;22;407;23;VERDADERO;error_operario;OP033;FALSO
45527;06/11/2023;noche;A;expedicion;324;12;399;0;FALSO;;OP003;FALSO
32449;17/07/2024;noche;B;control_calidad;255;23;278;14;VERDADERO;fallo_maquina;OP015;FALSO
90381;11/12/2024;noche;C;expedicion;459;;292;0;FALSO;;OP043;FALSO
80854;10/03/2023;mañana;C;control_calidad;451;34;232;0;FALSO;;OP038;FALSO
27049;06/05/2023;noche;B;control_calidad;;4;460;0;FALSO;;OP006;FALSO
60279;22/06/2023;noche;A;mecanizado;316;13;474;15;VERDADERO;fallo_maquina;OP014;FALSO
65897;22/09/2024;mañana;A;corte;482;18;482;0;FALSO;;OP002;FALSO
92505;03/09/2024;mañana;C;expedicion;460;7;212;0;FALSO;;OP058;FALSO
68436;07/01/2023;mañana;B;control_calidad;646;57;264;0;FALSO;;OP011;FALSO
50952;01/03/2024;noche;A;corte;301;16;483;0;FALSO;;OP0065;FALSO
35971;25/12/2023;noche;B;mecanizado;264;13;419;0;FALSO;;OP053;FALSO
20295;14/01/2024;mañana;A;expedicion;402;22;444;0;FALSO;;OP060;FALSO
71039;30/04/2023;tarde;A;corte;300;10;587;0;FALSO;;OP056;FALSO
22178;29/04/2023;tarde;C;tratamiento_termico;406;13;356;0;FALSO;;OP030;FALSO
71377;26/08/2024;mañana;A;mecanizado;250;11;416;8;VERDADERO;mantenimiento;OP023;FALSO
50683;07/10/2023;tarde;C;corte;318;18;396;0;FALSO;;OP022;FALSO
71000;17/08/2024;tarde;C;tratamiento_termico;326;13;380;0;FALSO;;OP015;FALSO
39333;26/11/2024;mañana;;control_calidad;704;53;321;0;FALSO;;OP069;FALSO
90863;07/07/2024;tarde;B;tratamiento_termico;376;16;350;0;FALSO;;OP008;FALSO
90863;07/07/2024;tarde;B;tratamiento_termico;376;16;350;0;FALSO;;OP008;FALSO
57638;15/09/2024;tarde;C;control_calidad;605;58;288;6;VERDADERO;error_operario;OP045;FALSO
97186;07/04/2024;mañana;C;control_calidad;346;21;372;0;FALSO;;;FALSO
97186;07/04/2024;mañana;C;control_calidad;346;21;372;0;FALSO;;;FALSO
97186;07/04/2024;mañana;C;control_calidad;346;21;372;0;FALSO;;;FALSO
52567;26/06/2024;mañana;A;expedicion;452;9;240;0;FALSO;;;FALSO
13966;18/11/2024;mañana;A;expedicion;463;11;214;0;FALSO;;OP013;FALSO
24796;14/01/2024;mañana;C;control_calidad;;2;294;0;FALSO;;OP078;FALSO
70455;08/04/2024;mañana;B;control_calidad;524;40;;5;VERDADERO;fallo_maquina;OP062;FALSO
46996;09/06/2024;tarde;C;mecanizado;317;11;497;34;VERDADERO;fallo_maquina;OP013;FALSO
89225;04/07/2023;tarde;B;tratamiento_termico;411;19;335;0;FALSO;;OP050;FALSO
76577;08/11/2024;noche;C;control_calidad;;;342;0;FALSO;fallo_maquina;OP0037;FALSO
24022;22/04/2023;noche;B;control_calidad;515;43;385;0;FALSO;;OP021;FALSO
95124;16/06/2023;noche;C;mecanizado;242;13;536;0;FALSO;;OP051;FALSO
49599;02/06/2024;noche;C;tratamiento_termico;295;12;501;5;VERDADERO;error_operario;OP050;FALSO
73225;26/04/2023;tarde;C;control_calidad;471;47;293;0;FALSO;;OP047;FALSO
87459;01/05/2023;mañana;C;control_calidad;491;;354;0;FALSO;;OP045;FALSO
67062;17/05/2024;noche;A;tratamiento_termico;304;9;429;0;FALSO;;;FALSO
40953;01/05/2023;noche;B;corte;338;8;502;29;VERDADERO;falta_material;OP053;FALSO
97766;16/06/2024;noche;B;expedicion;337;4;;0;FALSO;;OP022;FALSO
24984;23/09/2023;noche;C;mecanizado;222;;452;4;VERDADERO;error_operario;OP040;FALSO
70674;15/05/2023;mañana;B;corte;378;15;450;0;FALSO;;OP054;FALSO
22799;09/08/2024;tarde;A;tratamiento_termico;285;12;321;0;FALSO;;OP042;FALSO
33091;21/02/2023;mañana;A;tratamiento_termico;396;20;382;0;FALSO;;OP036;FALSO
63188;08/03/2023;noche;A;control_calidad;521;51;304;0;FALSO;;OP015;FALSO
24253;05/07/2024;tarde;A;mecanizado;255;13;389;0;FALSO;;OP010;FALSO
88172;09/09/2024;noche;B;expedicion;441;5;259;0;FALSO;;OP005;FALSO
88172;09/09/2024;noche;B;expedicion;441;5;259;0;FALSO;;OP005;FALSO
59664;22/12/2024;tarde;C;mecanizado;395;14;360;0;FALSO;;OP052;FALSO
21866;10/12/2023;tarde;B;expedicion;439;13;272;6;VERDADERO;error_operario;OP053;FALSO
93379;26/07/2024;mañana;B;expedicion;384;7;242;8;VERDADERO;falta_material;OP073;FALSO
93379;26/07/2024;mañana;B;expedicion;384;7;242;8;VERDADERO;falta_material;OP073;FALSO
29231;02/04/2024;mañana;A;expedicion;307;18;373;88;VERDADERO;fallo_maquina;OP080;FALSO
68610;05/12/2023;noche;C;control_calidad;474;37;301;0;FALSO;;OP048;FALSO
99327;16/08/2024;noche;A;expedicion;464;12;205;36;VERDADERO;error_operario;OP018;FALSO
49286;08/01/2024;noche;A;corte;305;11;522;0;FALSO;;OP071;FALSO
66980;27/07/2023;tarde;A;corte;401;10;366;0;FALSO;fallo_maquina;OP029;FALSO
55123;14/05/2024;mañana;B;mecanizado;312;20;500;0;FALSO;;OP075;FALSO
