id_registro,fecha,turno,linea_produccion,fase,unidades_producidas,unidades_defectuosas,tiempo_produccion_min,tiempo_parada_min,hubo_parada,motivo_parada,operario_id,fecha_carga,registro_con_errores
54560,2024-11-02,noche,B,corte,287,7,461,0,f,,OP072,2026-04-27 18:34:50.227774,f
77277,2023-10-05,tarde,C,control_calidad,302,5,436,0,f,,OP034,2026-04-27 18:34:50.227774,f
80504,2024-08-23,mañana,A,mecanizado,263,9,447,0,f,,OP051,2026-04-27 18:34:50.227774,f
68034,2024-09-27,mañana,C,mecanizado,256,11,479,0,f,,OP073,2026-04-27 18:34:50.227774,f
41886,2024-02-05,tarde,A,mecanizado,315,13,405,0,f,,OP051,2026-04-27 18:34:50.227774,f
70142,2024-06-01,tarde,B,tratamiento_termico,399,17,346,0,f,falta_material,OP034,2026-04-27 18:34:50.227774,f
86916,2023-10-18,mañana,C,corte,477,7,416,0,f,,OP011,2026-04-27 18:34:50.227774,f
73172,2023-02-27,noche,A,expedicion,376,10,318,0,f,,OP009,2026-04-27 18:34:50.227774,f
18854,2024-11-27,noche,C,mecanizado,256,11,511,0,f,,OP062,2026-04-27 18:34:50.227774,f
38885,2024-02-24,noche,A,corte,437,17,505,5,t,fallo_maquina,OP056,2026-04-27 18:34:50.227774,f
40137,2024-03-12,tarde,,mecanizado,274,9,404,15,t,error_operario,OP024,2026-04-27 18:34:50.227774,f
64057,2023-06-16,noche,C,mecanizado,302,20,487,17,f,,OP051,2026-04-27 18:34:50.227774,f
77699,2024-08-15,noche,C,expedicion,298,9,319,0,f,mantenimiento,OP052,2026-04-27 18:34:50.227774,f
44517,2023-07-04,tarde,,corte,336,11,451,0,f,,OP056,2026-04-27 18:34:50.227774,f
22190,2024-05-23,mañana,A,expedicion,327,15,245,93,t,error_operario,OP073,2026-04-27 18:34:50.227774,f
54825,2024-07-28,mañana,B,expedicion,455,11,196,0,f,,OP072,2026-04-27 18:34:50.227774,f
33394,2023-11-11,mañana,C,expedicion,500,9,242,0,f,,OP079,2026-04-27 18:34:50.227774,f
56338,2023-07-24,noche,A,expedicion,332,,261,20,f,,OP075,2026-04-27 18:34:50.227774,f
85197,2023-11-18,noche,C,control_calidad,373,30,310,0,f,,OP057,2026-04-27 18:34:50.227774,f
99536,2024-07-23,tarde,B,tratamiento_termico,307,14,362,29,t,falta_material,OP018,2026-04-27 18:34:50.227774,f
34925,2023-11-05,mañana,C,mecanizado,293,17,351,33,t,error_operario,OP067,2026-04-27 18:34:50.227774,f
36170,2023-03-11,mañana,C,corte,302,10,425,0,f,,OP073,2026-04-27 18:34:50.227774,f
41726,2023-05-13,noche,C,tratamiento_termico,304,7,417,0,f,,OP004,2026-04-27 18:34:50.227774,f
42728,2023-01-02,noche,B,mecanizado,247,16,494,24,t,fallo_maquina,OP027,2026-04-27 18:34:50.227774,f
42728,2023-01-02,noche,B,mecanizado,247,16,494,24,t,fallo_maquina,OP027,2026-04-27 18:34:50.227774,f
42728,2023-01-02,noche,B,mecanizado,247,16,494,24,t,fallo_maquina,OP027,2026-04-27 18:34:50.227774,f
56665,2024-03-26,mañana,C,corte,521,18,428,0,f,,OP072,2026-04-27 18:34:50.227774,f
56665,2024-03-26,mañana,C,corte,521,18,428,0,f,,OP072,2026-04-27 18:34:50.227774,f
23983,2023-07-24,mañana,C,expedicion,455,6,227,0,f,,OP008,2026-04-27 18:34:50.227774,f
20287,2024-05-17,tarde,A,tratamiento_termico,,8,337,0,f,,OP003,2026-04-27 18:34:50.227774,f
96956,2024-03-07,noche,A,control_calidad,294,18,,2,t,mantenimiento,OP052,2026-04-27 18:34:50.227774,f
10868,2023-08-11,mañana,A,control_calidad,497,50,281,15,t,mantenimiento,OP033,2026-04-27 18:34:50.227774,f
80972,2024-11-16,noche,C,corte,344,12,464,0,f,,OP057,2026-04-27 18:34:50.227774,f
73214,2023-07-21,mañana,A,tratamiento_termico,451,19,362,0,f,,OP033,2026-04-27 18:34:50.227774,f
51342,2023-09-28,mañana,B,expedicion,367,17,492,0,f,,OP033,2026-04-27 18:34:50.227774,f
85303,2024-03-24,mañana,A,corte,469,,392,0,f,,OP049,2026-04-27 18:34:50.227774,f
74330,2024-03-28,mañana,C,mecanizado,359,17,419,4,t,falta_material,OP008,2026-04-27 18:34:50.227774,f
76995,2024-01-24,tarde,C,corte,308,11,414,0,f,,,2026-04-27 18:34:50.227774,f
39110,2024-04-10,tarde,B,corte,356,11,428,3,t,falta_material,OP051,2026-04-27 18:34:50.227774,f
26809,2023-02-14,noche,B,expedicion,352,6,279,4,t,error_operario,OP063,2026-04-27 18:34:50.227774,f
80879,2023-01-19,mañana,A,mecanizado,271,11,,21,t,fallo_maquina,OP014,2026-04-27 18:34:50.227774,f
69925,2024-07-09,tarde,C,expedicion,530,,259,0,f,,OP033,2026-04-27 18:34:50.227774,f
77922,2023-03-25,tarde,A,mecanizado,234,14,418,0,f,,OP018,2026-04-27 18:34:50.227774,f
11103,2023-06-15,mañana,B,tratamiento_termico,295,16,395,0,f,,OP035,2026-04-27 18:34:50.227774,f
23205,2023-03-04,noche,C,control_calidad,371,29,354,0,f,,OP021,2026-04-27 18:34:50.227774,f
90318,2023-07-17,mañana,C,expedicion,438,11,,4,t,mantenimiento,OP067,2026-04-27 18:34:50.227774,f
90358,2024-07-25,noche,C,corte,355,9,481,0,f,,OP049,2026-04-27 18:34:50.227774,f
34105,2023-07-29,noche,B,expedicion,447,4,230,0,f,,OP072,2026-04-27 18:34:50.227774,f
37594,2024-02-03,tarde,C,mecanizado,310,14,234,0,f,,OP024,2026-04-27 18:34:50.227774,f
58799,2023-04-12,noche,A,mecanizado,,,409,0,f,,OP080,2026-04-27 18:34:50.227774,f
33578,2024-10-30,noche,C,corte,273,7,552,4,t,falta_material,,2026-04-27 18:34:50.227774,f
85483,2024-02-17,noche,C,expedicion,335,7,240,0,f,,OP078,2026-04-27 18:34:50.227774,f
23090,2024-04-28,mañana,A,mecanizado,329,13,424,46,t,error_operario,OP022,2026-04-27 18:34:50.227774,f
40907,2024-01-10,mañana,C,expedicion,466,7,277,0,f,,OP057,2026-04-27 18:34:50.227774,f
59923,2023-11-24,noche,A,mecanizado,296,9,414,11,t,fallo_maquina,OP022,2026-04-27 18:34:50.227774,f
29601,2023-01-16,mañana,C,tratamiento_termico,400,15,390,35,t,falta_material,OP067,2026-04-27 18:34:50.227774,f
11276,2023-07-03,noche,B,corte,334,9,459,0,f,,OP0039,2026-04-27 18:34:50.227774,f
11276,2023-07-03,noche,B,corte,334,9,459,0,f,,OP0039,2026-04-27 18:34:50.227774,f
75483,2024-07-07,tarde,B,tratamiento_termico,,,405,0,f,,OP057,2026-04-27 18:34:50.227774,f
92660,2024-07-08,tarde,A,corte,400,10,435,0,f,,OP007,2026-04-27 18:34:50.227774,f
51383,2023-12-10,tarde,B,control_calidad,466,37,300,0,f,error_operario,OP043,2026-04-27 18:34:50.227774,f
49326,2024-07-20,noche,B,mecanizado,183,7,575,0,f,,OP062,2026-04-27 18:34:50.227774,f
84427,2023-12-17,noche,C,expedicion,331,9,216,0,f,,OP047,2026-04-27 18:34:50.227774,f
22972,2024-03-12,tarde,A,mecanizado,297,14,444,0,f,,OP008,2026-04-27 18:34:50.227774,f
17869,2023-02-16,tarde,A,tratamiento_termico,337,14,409,0,f,,OP026,2026-04-27 18:34:50.227774,f
43330,2023-08-04,mañana,A,corte,445,13,431,0,f,,OP022,2026-04-27 18:34:50.227774,f
92557,2024-02-08,tarde,B,corte,,0,516,1,f,,OP022,2026-04-27 18:34:50.227774,f
53864,2023-01-14,noche,,expedicion,422,11,234,0,f,,OP053,2026-04-27 18:34:50.227774,f
57226,2023-06-15,mañana,C,mecanizado,253,4,395,0,f,,OP076,2026-04-27 18:34:50.227774,f
43779,2023-06-21,mañana,A,corte,276,9,440,5,t,falta_material,OP051,2026-04-27 18:34:50.227774,f
63970,2023-09-29,tarde,A,mecanizado,281,11,451,29,t,error_operario,OP049,2026-04-27 18:34:50.227774,f
99074,2024-10-14,tarde,A,expedicion,348,5,239,0,f,,OP079,2026-04-27 18:34:50.227774,f
36077,2023-05-14,tarde,C,expedicion,485,12,216,0,f,,OP003,2026-04-27 18:34:50.227774,f
95179,2023-03-24,noche,C,tratamiento_termico,377,17,380,4,t,falta_material,OP035,2026-04-27 18:34:50.227774,f
32877,2023-10-24,tarde,C,tratamiento_termico,320,9,337,4,t,mantenimiento,OP058,2026-04-27 18:34:50.227774,f
47304,2023-10-22,mañana,A,control_calidad,484,46,359,13,t,falta_material,OP039,2026-04-27 18:34:50.227774,f
47304,2023-10-22,mañana,A,control_calidad,484,46,359,13,t,falta_material,OP039,2026-04-27 18:34:50.227774,f
98236,2024-12-22,mañana,C,tratamiento_termico,404,8,299,1,t,fallo_maquina,OP077,2026-04-27 18:34:50.227774,f
68580,2024-02-26,mañana,A,mecanizado,373,16,440,0,f,,,2026-04-27 18:34:50.227774,f
59947,2024-04-18,mañana,B,corte,,8,517,9,t,fallo_maquina,OP022,2026-04-27 18:34:50.227774,f
59947,2024-04-18,mañana,B,corte,,8,517,9,t,fallo_maquina,OP022,2026-04-27 18:34:50.227774,f
70784,2023-11-11,mañana,B,mecanizado,265,13,404,0,f,,OP018,2026-04-27 18:34:50.227774,f
28985,2024-02-25,tarde,A,corte,356,9,520,0,f,,OP008,2026-04-27 18:34:50.227774,f
93962,2023-05-04,mañana,B,corte,419,18,403,0,f,,OP033,2026-04-27 18:34:50.227774,f
54222,2024-06-25,noche,C,tratamiento_termico,322,15,337,0,f,,OP060,2026-04-27 18:34:50.227774,f
90256,2023-11-16,tarde,B,corte,357,8,547,0,f,,OP024,2026-04-27 18:34:50.227774,f
51533,2024-03-20,noche,A,control_calidad,429,41,358,0,f,,OP071,2026-04-27 18:34:50.227774,f
61833,2023-11-17,mañana,C,tratamiento_termico,356,7,287,0,f,,OP067,2026-04-27 18:34:50.227774,f
68313,2023-03-30,noche,A,expedicion,387,8,209,26,t,error_operario,OP028,2026-04-27 18:34:50.227774,f
57600,2023-09-25,tarde,C,corte,336,15,583,9,f,,OP0020,2026-04-27 18:34:50.227774,f
78280,2024-09-11,tarde,A,corte,362,7,514,0,f,,OP032,2026-04-27 18:34:50.227774,f
64262,2023-05-04,mañana,,control_calidad,383,23,490,0,f,,OP011,2026-04-27 18:34:50.227774,f
13027,2024-10-31,noche,A,control_calidad,329,26,513,0,f,,OP027,2026-04-27 18:34:50.227774,f
40753,2024-09-26,noche,A,tratamiento_termico,252,,400,8,t,mantenimiento,OP044,2026-04-27 18:34:50.227774,f
20494,2024-05-09,noche,B,expedicion,427,8,315,0,f,,OP030,2026-04-27 18:34:50.227774,f
20494,2024-05-09,noche,B,expedicion,427,8,315,0,f,,OP030,2026-04-27 18:34:50.227774,f
62041,2023-05-17,noche,B,tratamiento_termico,234,10,334,0,f,,OP062,2026-04-27 18:34:50.227774,f
18361,2024-03-20,tarde,C,tratamiento_termico,392,12,408,20,t,fallo_maquina,OP009,2026-04-27 18:34:50.227774,f
72021,2023-01-16,noche,A,tratamiento_termico,291,15,517,44,t,falta_material,OP024,2026-04-27 18:34:50.227774,f
78679,2024-04-01,tarde,A,expedicion,430,10,252,0,f,,OP063,2026-04-27 18:34:50.227774,f
20911,2024-11-30,noche,A,corte,357,19,546,8,t,error_operario,OP027,2026-04-27 18:34:50.227774,f
91015,2023-02-03,mañana,C,expedicion,407,7,250,0,f,,OP049,2026-04-27 18:34:50.227774,f
95830,2024-05-06,tarde,B,expedicion,423,9,269,0,f,,OP064,2026-04-27 18:34:50.227774,f
95830,2024-05-06,tarde,B,expedicion,423,9,269,0,f,,OP064,2026-04-27 18:34:50.227774,f
61097,2023-06-09,mañana,C,control_calidad,666,43,302,0,f,,OP005,2026-04-27 18:34:50.227774,f
42426,2024-06-06,tarde,B,tratamiento_termico,249,7,389,0,f,,OP055,2026-04-27 18:34:50.227774,f
68085,2023-07-05,noche,C,expedicion,386,12,,0,f,,OP032,2026-04-27 18:34:50.227774,f
27206,2023-08-15,noche,B,expedicion,416,2,294,0,f,,OP052,2026-04-27 18:34:50.227774,f
32361,2024-01-08,tarde,B,expedicion,359,11,230,0,f,,OP050,2026-04-27 18:34:50.227774,f
52624,2024-06-11,noche,B,control_calidad,371,31,303,3,f,,OP013,2026-04-27 18:34:50.227774,f
71235,2023-05-27,noche,C,control_calidad,515,38,297,0,f,,OP003,2026-04-27 18:34:50.227774,f
80685,2024-08-19,tarde,A,corte,322,14,424,0,f,,OP030,2026-04-27 18:34:50.227774,f
88326,2024-03-21,mañana,C,expedicion,419,11,246,0,f,error_operario,OP035,2026-04-27 18:34:50.227774,f
67013,2024-01-24,noche,,corte,389,15,601,0,f,,OP027,2026-04-27 18:34:50.227774,f
93824,2024-06-30,noche,A,tratamiento_termico,251,13,420,0,f,,OP007,2026-04-27 18:34:50.227774,f
39770,2023-05-21,tarde,A,corte,340,15,606,0,f,,OP003,2026-04-27 18:34:50.227774,f
67915,2023-04-25,noche,C,mecanizado,284,8,420,0,f,,OP068,2026-04-27 18:34:50.227774,f
64028,2024-03-19,noche,B,expedicion,222,15,413,0,f,,OP050,2026-04-27 18:34:50.227774,f
49789,2024-12-23,mañana,C,mecanizado,371,19,493,4,t,fallo_maquina,OP004,2026-04-27 18:34:50.227774,f
27865,2024-11-27,noche,A,mecanizado,284,17,482,125,t,falta_material,OP007,2026-04-27 18:34:50.227774,f
71498,2023-03-24,noche,B,tratamiento_termico,240,8,442,0,f,,OP003,2026-04-27 18:34:50.227774,f
74478,2023-08-29,noche,A,tratamiento_termico,243,12,393,0,f,,OP047,2026-04-27 18:34:50.227774,f
74478,2023-08-29,noche,A,tratamiento_termico,243,12,393,0,f,,OP047,2026-04-27 18:34:50.227774,f
72530,2023-04-21,noche,B,expedicion,415,9,174,0,f,,OP009,2026-04-27 18:34:50.227774,f
88250,2024-11-19,noche,C,mecanizado,237,14,405,,t,falta_material,OP033,2026-04-27 18:34:50.227774,f
10946,2023-11-04,tarde,C,control_calidad,,,326,0,f,,OP048,2026-04-27 18:34:50.227774,f
10946,2023-11-04,tarde,C,control_calidad,,,326,0,f,,OP048,2026-04-27 18:34:50.227774,f
34716,2024-10-18,tarde,C,mecanizado,430,21,491,0,f,,OP045,2026-04-27 18:34:50.227774,f
83472,2024-01-21,noche,A,tratamiento_termico,275,14,597,0,f,,OP0061,2026-04-27 18:34:50.227774,f
42754,2023-05-09,mañana,C,expedicion,410,10,249,0,f,,OP068,2026-04-27 18:34:50.227774,f
94671,2023-08-05,tarde,B,mecanizado,295,11,385,0,f,,OP040,2026-04-27 18:34:50.227774,f
20382,2024-03-26,tarde,A,mecanizado,236,13,485,16,t,mantenimiento,OP023,2026-04-27 18:34:50.227774,f
41399,2023-01-16,mañana,A,mecanizado,214,9,451,1,t,falta_material,OP0061,2026-04-27 18:34:50.227774,f
90375,2023-06-21,tarde,,corte,387,10,556,0,f,,OP065,2026-04-27 18:34:50.227774,f
99737,2024-04-08,noche,B,mecanizado,305,11,455,87,t,falta_material,OP071,2026-04-27 18:34:50.227774,f
94994,2023-12-25,mañana,B,mecanizado,239,11,395,0,f,,OP009,2026-04-27 18:34:50.227774,f
18973,2024-11-21,noche,C,mecanizado,297,8,458,46,t,mantenimiento,OP033,2026-04-27 18:34:50.227774,f
47957,2023-02-11,noche,,corte,379,15,577,0,f,,OP004,2026-04-27 18:34:50.227774,f
69682,2024-03-27,noche,B,corte,355,9,538,0,f,,OP014,2026-04-27 18:34:50.227774,f
69682,2024-03-27,noche,B,corte,355,9,538,0,f,,OP014,2026-04-27 18:34:50.227774,f
74486,2024-04-29,noche,B,control_calidad,407,35,311,36,t,mantenimiento,OP021,2026-04-27 18:34:50.227774,f
12542,2024-06-29,tarde,C,tratamiento_termico,365,16,393,0,f,,OP026,2026-04-27 18:34:50.227774,f
80119,2023-03-24,tarde,B,tratamiento_termico,284,16,415,0,f,,OP035,2026-04-27 18:34:50.227774,f
26389,2023-04-03,tarde,B,expedicion,424,9,225,0,f,,OP037,2026-04-27 18:34:50.227774,f
11075,2024-10-11,tarde,A,corte,381,16,464,0,f,,OP059,2026-04-27 18:34:50.227774,f
29750,2023-01-30,mañana,B,mecanizado,340,16,415,0,f,,OP070,2026-04-27 18:34:50.227774,f
50838,2023-09-11,mañana,C,expedicion,316,5,248,0,f,,OP023,2026-04-27 18:34:50.227774,f
75325,2024-08-15,noche,B,corte,344,8,496,0,f,,OP019,2026-04-27 18:34:50.227774,f
70776,2023-10-19,mañana,B,mecanizado,318,18,372,62,t,mantenimiento,OP034,2026-04-27 18:34:50.227774,f
14159,2024-11-11,noche,B,control_calidad,340,23,440,0,f,,OP047,2026-04-27 18:34:50.227774,f
29148,2023-04-19,noche,A,control_calidad,457,34,375,0,f,,OP048,2026-04-27 18:34:50.227774,f
71623,2024-07-06,noche,A,mecanizado,257,13,479,0,f,,OP026,2026-04-27 18:34:50.227774,f
42778,2024-02-14,tarde,C,tratamiento_termico,347,8,453,0,f,,OP051,2026-04-27 18:34:50.227774,f
11653,2023-08-13,tarde,C,expedicion,551,10,262,0,f,,OP068,2026-04-27 18:34:50.227774,f
42631,2024-05-04,mañana,C,control_calidad,441,38,326,0,f,,OP045,2026-04-27 18:34:50.227774,f
68059,2023-07-02,tarde,A,tratamiento_termico,404,24,381,0,f,,OP052,2026-04-27 18:34:50.227774,f
14392,2023-02-21,mañana,B,mecanizado,360,20,331,0,f,,OP063,2026-04-27 18:34:50.227774,f
37321,2024-04-18,tarde,B,corte,,4,482,0,f,,OP076,2026-04-27 18:34:50.227774,f
52344,2024-01-20,tarde,A,corte,405,10,381,0,f,,OP066,2026-04-27 18:34:50.227774,f
15529,2023-11-21,mañana,C,corte,368,6,437,0,f,,OP052,2026-04-27 18:34:50.227774,f
43202,2024-12-16,tarde,A,mecanizado,264,16,431,1,t,fallo_maquina,OP067,2026-04-27 18:34:50.227774,f
49166,2024-02-09,tarde,C,control_calidad,534,47,289,0,f,,OP008,2026-04-27 18:34:50.227774,f
16827,2023-11-26,mañana,A,control_calidad,497,28,347,0,f,,OP015,2026-04-27 18:34:50.227774,f
38545,2024-07-07,mañana,B,corte,,1,404,0,f,,OP006,2026-04-27 18:34:50.227774,f
40928,2024-12-06,tarde,A,mecanizado,274,6,417,0,f,,OP044,2026-04-27 18:34:50.227774,f
61879,2023-04-12,mañana,B,mecanizado,292,16,456,0,f,,OP077,2026-04-27 18:34:50.227774,f
11170,2024-07-14,noche,B,tratamiento_termico,327,13,427,58,t,mantenimiento,OP050,2026-04-27 18:34:50.227774,f
86162,2023-01-27,mañana,B,tratamiento_termico,396,,388,0,f,,OP065,2026-04-27 18:34:50.227774,f
72294,2023-07-04,tarde,A,control_calidad,491,47,297,0,f,,OP012,2026-04-27 18:34:50.227774,f
72294,2023-07-04,tarde,A,control_calidad,491,47,297,0,f,,OP012,2026-04-27 18:34:50.227774,f
30315,2024-12-11,noche,C,expedicion,264,18,400,0,f,,OP0005,2026-04-27 18:34:50.227774,f
75525,2024-12-19,noche,B,corte,328,8,464,0,f,,OP074,2026-04-27 18:34:50.227774,f
91087,2023-04-27,mañana,C,corte,,5,472,0,f,,OP063,2026-04-27 18:34:50.227774,f
56598,2023-05-29,mañana,B,tratamiento_termico,313,7,335,0,f,,OP025,2026-04-27 18:34:50.227774,f
80300,2023-12-10,noche,A,mecanizado,239,13,545,0,f,,OP006,2026-04-27 18:34:50.227774,f
26492,2023-10-31,noche,B,corte,386,11,601,0,f,,OP041,2026-04-27 18:34:50.227774,f
51515,2024-09-03,mañana,A,control_calidad,383,33,249,0,f,,OP017,2026-04-27 18:34:50.227774,f
94495,2023-01-09,mañana,C,mecanizado,235,5,467,0,f,falta_material,OP042,2026-04-27 18:34:50.227774,f
67503,2024-10-09,mañana,A,expedicion,432,13,250,0,f,,OP070,2026-04-27 18:34:50.227774,f
12798,2023-05-30,tarde,A,tratamiento_termico,400,13,394,8,t,error_operario,OP060,2026-04-27 18:34:50.227774,f
56945,2023-04-03,mañana,C,mecanizado,241,10,424,17,t,falta_material,OP030,2026-04-27 18:34:50.227774,f
42859,2024-12-13,noche,A,mecanizado,238,15,434,0,f,,OP003,2026-04-27 18:34:50.227774,f
73609,2023-05-21,noche,B,tratamiento_termico,307,11,398,22,f,,OP053,2026-04-27 18:34:50.227774,f
83272,2024-06-30,mañana,A,tratamiento_termico,359,23,352,45,t,error_operario,OP002,2026-04-27 18:34:50.227774,f
74237,2023-09-07,noche,A,corte,263,8,591,0,f,,OP026,2026-04-27 18:34:50.227774,f
34461,2023-06-10,mañana,A,control_calidad,520,47,277,0,f,,OP065,2026-04-27 18:34:50.227774,f
52425,2023-06-04,tarde,A,tratamiento_termico,445,21,377,0,f,,OP005,2026-04-27 18:34:50.227774,f
52425,2023-06-04,tarde,A,tratamiento_termico,445,21,377,0,f,,OP005,2026-04-27 18:34:50.227774,f
46087,2023-02-28,mañana,A,corte,317,16,361,0,f,,OP036,2026-04-27 18:34:50.227774,f
88470,2023-06-29,tarde,C,expedicion,508,10,228,0,f,,OP020,2026-04-27 18:34:50.227774,f
82682,2023-06-18,noche,A,corte,358,13,612,0,f,,OP076,2026-04-27 18:34:50.227774,f
79617,2024-01-11,tarde,C,control_calidad,573,46,282,0,f,,OP067,2026-04-27 18:34:50.227774,f
48754,2023-02-18,tarde,C,control_calidad,490,44,246,0,f,,OP054,2026-04-27 18:34:50.227774,f
80989,2023-09-20,mañana,C,mecanizado,329,8,412,0,f,,OP028,2026-04-27 18:34:50.227774,f
10094,2023-08-03,tarde,C,mecanizado,301,19,552,3,t,falta_material,OP010,2026-04-27 18:34:50.227774,f
76316,2023-04-19,noche,B,corte,348,19,501,0,f,,OP037,2026-04-27 18:34:50.227774,f
34318,2024-12-10,noche,A,control_calidad,422,25,306,0,f,,OP025,2026-04-27 18:34:50.227774,f
91229,2023-09-30,mañana,A,corte,269,7,427,0,f,,OP009,2026-04-27 18:34:50.227774,f
91290,2024-05-29,tarde,B,control_calidad,,,329,14,t,fallo_maquina,OP025,2026-04-27 18:34:50.227774,f
18302,2023-09-07,mañana,B,tratamiento_termico,326,12,405,0,f,,OP021,2026-04-27 18:34:50.227774,f
80642,2024-03-01,noche,C,corte,218,16,372,52,t,mantenimiento,OP052,2026-04-27 18:34:50.227774,f
34886,2023-02-15,noche,B,expedicion,331,7,258,0,f,,OP008,2026-04-27 18:34:50.227774,f
30202,2024-01-10,mañana,C,control_calidad,585,38,257,0,f,,OP040,2026-04-27 18:34:50.227774,f
52283,2023-02-23,noche,B,tratamiento_termico,336,18,351,0,f,,OP045,2026-04-27 18:34:50.227774,f
52208,2024-09-02,tarde,B,control_calidad,520,39,293,0,f,,OP080,2026-04-27 18:34:50.227774,f
78576,2024-04-27,tarde,C,mecanizado,304,15,409,29,t,error_operario,,2026-04-27 18:34:50.227774,f
15737,2023-06-06,tarde,B,expedicion,499,7,211,0,f,,OP029,2026-04-27 18:34:50.227774,f
27009,2023-04-19,tarde,C,tratamiento_termico,265,16,374,0,f,,OP055,2026-04-27 18:34:50.227774,f
73618,2023-07-31,tarde,C,control_calidad,529,40,324,0,f,,OP062,2026-04-27 18:34:50.227774,f
14170,2024-10-10,noche,C,corte,295,11,560,7,t,mantenimiento,OP020,2026-04-27 18:34:50.227774,f
60934,2023-07-06,tarde,B,corte,254,16,351,0,f,,OP023,2026-04-27 18:34:50.227774,f
78920,2024-02-27,tarde,C,corte,410,9,420,0,f,,OP016,2026-04-27 18:34:50.227774,f
87371,2024-04-24,mañana,C,control_calidad,379,18,413,0,f,,OP049,2026-04-27 18:34:50.227774,f
58018,2023-01-02,noche,B,control_calidad,332,17,438,0,f,,OP052,2026-04-27 18:34:50.227774,f
19289,2023-05-10,mañana,B,mecanizado,420,23,398,0,f,,OP008,2026-04-27 18:34:50.227774,f
20480,2023-05-08,tarde,A,tratamiento_termico,363,19,326,0,f,,OP013,2026-04-27 18:34:50.227774,f
93744,2023-08-19,tarde,A,mecanizado,352,16,397,41,t,fallo_maquina,OP003,2026-04-27 18:34:50.227774,f
83140,2023-08-30,tarde,A,control_calidad,264,18,461,0,f,,OP039,2026-04-27 18:34:50.227774,f
83140,2023-08-30,tarde,A,control_calidad,264,18,461,0,f,,OP039,2026-04-27 18:34:50.227774,f
83140,2023-08-30,tarde,A,control_calidad,264,18,461,0,f,,OP039,2026-04-27 18:34:50.227774,f
64519,2023-08-01,tarde,C,mecanizado,154,16,434,0,f,,OP031,2026-04-27 18:34:50.227774,f
17641,2024-11-22,tarde,A,corte,320,10,478,42,t,mantenimiento,OP043,2026-04-27 18:34:50.227774,f
44840,2024-07-02,noche,A,expedicion,421,10,284,0,f,,OP035,2026-04-27 18:34:50.227774,f
19225,2024-08-22,tarde,A,expedicion,490,14,228,0,f,,OP066,2026-04-27 18:34:50.227774,f
78089,2023-03-29,tarde,C,corte,406,13,537,0,f,,OP072,2026-04-27 18:34:50.227774,f
40279,2023-10-29,mañana,C,tratamiento_termico,316,15,362,21,t,error_operario,OP015,2026-04-27 18:34:50.227774,f
96098,2023-01-27,mañana,B,expedicion,398,6,225,0,f,,OP010,2026-04-27 18:34:50.227774,f
91962,2023-08-22,noche,A,corte,371,12,429,0,f,,OP005,2026-04-27 18:34:50.227774,f
83193,2024-07-16,mañana,C,mecanizado,318,19,396,0,f,,OP032,2026-04-27 18:34:50.227774,f
64419,2023-02-24,mañana,B,expedicion,396,12,211,0,f,,OP006,2026-04-27 18:34:50.227774,f
93705,2024-05-31,tarde,C,expedicion,378,13,442,0,f,,OP060,2026-04-27 18:34:50.227774,f
98407,2024-08-24,mañana,C,tratamiento_termico,427,13,271,0,f,,OP043,2026-04-27 18:34:50.227774,f
98407,2024-08-24,mañana,C,tratamiento_termico,427,13,271,0,f,,OP043,2026-04-27 18:34:50.227774,f
97194,2023-06-24,mañana,A,expedicion,596,10,208,0,f,,OP014,2026-04-27 18:34:50.227774,f
23644,2023-10-08,mañana,C,expedicion,378,17,421,0,f,,OP058,2026-04-27 18:34:50.227774,f
33644,2024-05-22,tarde,C,expedicion,432,5,247,0,f,,OP011,2026-04-27 18:34:50.227774,f
76151,2024-03-13,noche,B,tratamiento_termico,277,16,499,0,f,,OP045,2026-04-27 18:34:50.227774,f
30732,2024-09-21,noche,B,expedicion,302,6,235,0,f,,,2026-04-27 18:34:50.227774,f
88632,2024-06-14,tarde,B,control_calidad,346,30,279,0,f,,OP038,2026-04-27 18:34:50.227774,f
82100,2024-09-03,tarde,A,control_calidad,568,48,264,0,f,,OP064,2026-04-27 18:34:50.227774,f
